Location,Crop,Rainfall,Temperature,Humidity,Date,Crop_Price
Kadapa,Maize,625,34,59,Apr-23,48.16
Kadapa,Maize,640,34,67,May-23,50.74
Kadapa,Maize,605,20,65,May-23,50.53
Kadapa,Maize,878,29,69,May-23,49.91
Kadapa,Maize,947,33,57,May-23,50.38
Kadapa,Maize,874,24,60,May-23,48.63
Kadapa,Maize,1194,25,65,Jun-23,52.73
Kadapa,Maize,764,27,64,Jun-23,51.42
Kadapa,Maize,616,25,68,Jun-23,51.93
Kadapa,Maize,608,26,65,Jun-23,51.33
Kadapa,Maize,778,24,63,Jun-23,51.85
Kadapa,Maize,701,30,59,Jul-23,51.25
Kadapa,Maize,1166,21,51,Jul-23,49.43
Kadapa,Maize,840,33,53,Jul-23,53.03
Kadapa,Maize,1008,31,65,Jul-23,52.62
Kadapa,Maize,629,24,59,Jul-23,50.61
Kadapa,Maize,970,32,55,Aug-23,52.45
Kadapa,Maize,1057,25,56,Aug-23,54.64
Kadapa,Maize,1121,31,70,Aug-23,53.97
Kadapa,Maize,1097,27,69,Aug-23,52.5
Kadapa,Maize,665,29,58,Aug-23,50.08
Kadapa,Maize,1199,21,61,Sep-23,52.87
Kadapa,Maize,714,30,55,Sep-23,52.19
Kadapa,Maize,953,22,57,Sep-23,52.1
Kadapa,Maize,639,20,66,Sep-23,53.06
Kadapa,Maize,1112,21,50,Sep-23,51.7
Kadapa,Maize,653,22,54,Oct-23,51.66
Kadapa,Maize,781,20,56,Oct-23,55.4
Kadapa,Maize,969,27,63,Oct-23,55.51
Kadapa,Maize,992,23,56,Oct-23,53.39
Kadapa,Maize,707,28,70,Oct-23,54.98
Kadapa,Maize,889,31,63,Nov-23,52.19
Kadapa,Maize,786,27,54,Nov-23,49.96
Kadapa,Maize,1098,34,63,Nov-23,56.34
Kadapa,Maize,1037,27,69,Nov-23,52.68
Kadapa,Maize,1000,22,66,Nov-23,54.22
Kadapa,Maize,1119,29,56,Dec-23,49.34
Kadapa,Maize,1003,28,53,Dec-23,53.76
Kadapa,Maize,969,35,66,Dec-23,50.41
Kadapa,Maize,1134,24,50,Dec-23,51.63
Kadapa,Maize,1036,20,54,Dec-23,53.07
Kadapa,Rice,1789,22,89,Jan-19,126.2
Kadapa,Rice,1511,21,71,Jan-19,118.5
Kadapa,Rice,1723,30,81,Jan-19,115.4
Kadapa,Rice,1541,26,80,Jan-19,110.7
Kadapa,Rice,1715,35,71,Jan-19,114.7
Kadapa,Rice,1607,22,75,Feb-19,107.4
Kadapa,Rice,1884,21,85,Feb-19,124.1
Kadapa,Rice,1683,29,77,Feb-19,135.2
Kadapa,Rice,1905,32,80,Feb-19,116.3
Kadapa,Rice,1867,25,74,Feb-19,148.3
Kadapa,Rice,1919,34,74,Mar-19,83.4
Kadapa,Rice,1589,24,80,Mar-19,91.4
Kadapa,Rice,1622,23,79,Mar-19,79.8
Kadapa,Rice,1899,20,78,Mar-19,78.4
Kadapa,Rice,1962,30,83,Mar-19,87
Kadapa,Rice,1986,25,87,Apr-19,69.9
Kadapa,Rice,1887,25,81,Apr-19,81.5
Kadapa,Rice,1834,23,70,Apr-19,72.9
Kadapa,Rice,1881,30,87,Apr-19,58.6
Kadapa,Rice,1945,31,86,Apr-19,66.9
Kadapa,Rice,1611,23,74,May-19,89.8
Kadapa,Rice,1756,23,75,May-19,73.1
Kadapa,Rice,1633,24,88,May-19,96.8
Kadapa,Rice,1670,25,85,May-19,98.9
Kadapa,Rice,1573,30,84,May-19,102
Kadapa,Rice,1644,31,84,Jun-19,76.1
Kadapa,Rice,1913,24,72,Jun-19,77.5
Kadapa,Rice,1992,35,79,Jun-19,76.6
Kadapa,Rice,1807,31,84,Jun-19,75.9
Kadapa,Rice,1540,36,73,Jun-19,76.9
Kadapa,Rice,1912,29,73,Jul-19,81.6
Kadapa,Rice,1581,29,82,Jul-19,93.9
Kadapa,Rice,1866,32,71,Jul-19,83.3
Kadapa,Rice,1706,30,70,Jul-19,83
Kadapa,Rice,1605,27,78,Jul-19,81.1
Kadapa,Rice,1859,26,84,Aug-19,103
Kadapa,Rice,1976,34,73,Aug-19,117.1
Kadapa,Rice,1758,23,72,Aug-19,102.7
Kadapa,Rice,1517,34,82,Aug-19,104.3
Kadapa,Rice,1668,27,84,Aug-19,110.3
Kadapa,Rice,1742,20,81,Sep-19,126.8
Kadapa,Rice,1794,35,77,Sep-19,121.5
Kadapa,Rice,1764,36,89,Sep-19,117.7
Kadapa,Rice,1701,21,78,Sep-19,132.2
Kadapa,Rice,1564,30,84,Sep-19,112.4
Kadapa,Rice,1649,20,73,Oct-19,125
Kadapa,Rice,1523,21,77,Oct-19,139.7
Kadapa,Rice,1544,32,90,Oct-19,135.6
Kadapa,Rice,1607,36,87,Oct-19,125
Kadapa,Rice,1791,26,77,Oct-19,129.8
Kadapa,Rice,1558,24,88,Nov-19,123.1
Kadapa,Rice,1941,27,86,Nov-19,121.2
Kadapa,Rice,1909,23,85,Nov-19,116
Kadapa,Rice,1678,31,74,Nov-19,120.2
Kadapa,Rice,1768,32,89,Nov-19,122
Kadapa,Rice,1555,23,87,Dec-19,116.1
Kadapa,Rice,1917,23,84,Dec-19,113.6
Kadapa,Rice,1874,36,77,Dec-19,111
Kadapa,Rice,1735,32,83,Dec-19,108.8
Kadapa,Rice,1876,23,72,Dec-19,105.5
Kadapa,Rice,1920,26,74,Jan-20,111.3
Kadapa,Rice,1541,20,74,Jan-20,105.3
Kadapa,Rice,1736,31,81,Jan-20,121.7
Kadapa,Rice,1669,26,78,Jan-20,103.9
Kadapa,Rice,1795,31,76,Jan-20,102.1
Kadapa,Rice,1597,36,80,Feb-20,98.4
Kadapa,Rice,1667,33,73,Feb-20,110.7
Kadapa,Rice,1862,28,88,Feb-20,107.2
Kadapa,Rice,1987,34,87,Feb-20,148.1
Kadapa,Rice,1527,21,71,Feb-20,127.7
Kadapa,Rice,2000,31,80,Mar-20,95.5
Kadapa,Rice,1933,29,79,Mar-20,78.8
Kadapa,Rice,1927,32,89,Mar-20,81.3
Kadapa,Rice,1866,31,78,Mar-20,81.7
Kadapa,Rice,1972,24,72,Mar-20,92.1
Kadapa,Rice,1716,31,81,Apr-20,72.8
Kadapa,Rice,1878,28,71,Apr-20,57.1
Kadapa,Rice,1748,23,70,Apr-20,55.5
Kadapa,Rice,1641,28,71,Apr-20,78.2
Kadapa,Rice,1612,22,88,Apr-20,64.8
Kadapa,Rice,1630,31,75,May-20,94.9
Kadapa,Rice,1828,26,83,May-20,82.4
Kadapa,Rice,1702,21,81,May-20,97.3
Kadapa,Rice,1844,32,72,May-20,87.5
Kadapa,Rice,1679,32,89,May-20,92
Kadapa,Rice,1814,35,81,Jun-20,76.6
Kadapa,Rice,1866,31,80,Jun-20,76.2
Kadapa,Rice,1850,21,79,Jun-20,78.4
Kadapa,Rice,1773,23,83,Jun-20,82.9
Kadapa,Rice,1840,33,86,Jun-20,78.1
Kadapa,Rice,1614,35,88,Jul-20,92.8
Kadapa,Rice,1716,22,90,Jul-20,81.9
Kadapa,Rice,1997,28,71,Jul-20,92.7
Kadapa,Rice,1954,35,72,Jul-20,82.4
Kadapa,Rice,1656,32,79,Jul-20,87.1
Kadapa,Rice,1582,35,87,Aug-20,107.7
Kadapa,Rice,1838,30,87,Aug-20,96.5
Kadapa,Rice,1702,25,73,Aug-20,94.8
Kadapa,Rice,1589,29,87,Aug-20,115.5
Kadapa,Rice,1555,34,89,Aug-20,99.8
Kadapa,Rice,1962,27,79,Sep-20,120.4
Kadapa,Rice,1987,30,72,Sep-20,140.6
Kadapa,Rice,1689,21,87,Sep-20,128.8
Kadapa,Rice,1605,25,80,Sep-20,120.6
Kadapa,Rice,1705,21,73,Sep-20,122.1
Kadapa,Rice,1682,20,88,Oct-20,147.7
Kadapa,Rice,1978,23,75,Oct-20,129.5
Kadapa,Rice,1772,31,73,Oct-20,137.4
Kadapa,Rice,1565,30,75,Oct-20,136.5
Kadapa,Rice,1941,31,89,Oct-20,129
Kadapa,Rice,1852,25,85,Nov-20,110.8
Kadapa,Rice,1610,22,81,Nov-20,112.9
Kadapa,Rice,1631,23,72,Nov-20,129.2
Kadapa,Rice,1880,23,70,Nov-20,127.1
Kadapa,Rice,1968,26,74,Nov-20,122.3
Kadapa,Rice,1592,34,77,Dec-20,105
Kadapa,Rice,1920,31,81,Dec-20,113.7
Kadapa,Rice,1748,24,73,Dec-20,100.1
Kadapa,Rice,1544,30,82,Dec-20,104.7
Kadapa,Rice,1977,28,80,Dec-20,110.9
Kadapa,Rice,1667,36,73,Jan-21,103.2
Kadapa,Rice,1882,20,83,Jan-21,107.6
Kadapa,Rice,1972,32,77,Jan-21,129.8
Kadapa,Rice,1945,22,88,Jan-21,115.7
Kadapa,Rice,1586,33,90,Jan-21,101.6
Kadapa,Rice,1869,27,83,Feb-21,140.6
Kadapa,Rice,1741,34,82,Feb-21,106.1
Kadapa,Rice,1869,20,81,Feb-21,116.8
Kadapa,Rice,1836,25,78,Feb-21,116.7
Kadapa,Rice,1794,36,88,Feb-21,108.8
Kadapa,Rice,1837,36,73,Mar-21,83.4
Kadapa,Rice,1774,35,77,Mar-21,81.3
Kadapa,Rice,1799,34,73,Mar-21,94.2
Kadapa,Rice,1600,30,84,Mar-21,87.1
Kadapa,Rice,1696,23,74,Mar-21,80.2
Kadapa,Rice,1944,20,72,Apr-21,61.4
Kadapa,Rice,1850,28,77,Apr-21,73.2
Kadapa,Rice,1567,29,75,Apr-21,70.3
Kadapa,Rice,1767,25,87,Apr-21,75.4
Kadapa,Rice,1890,25,83,Apr-21,68.5
Kadapa,Rice,1904,22,90,May-21,80
Kadapa,Rice,1512,21,86,May-21,78.4
Kadapa,Rice,1920,35,84,May-21,92.5
Kadapa,Rice,1654,28,71,May-21,99.6
Kadapa,Rice,1578,25,81,May-21,92
Kadapa,Rice,1549,28,78,Jun-21,74.8
Kadapa,Rice,1858,21,76,Jun-21,83.3
Kadapa,Rice,1679,33,90,Jun-21,82.7
Kadapa,Rice,1512,23,77,Jun-21,82
Kadapa,Rice,1591,23,77,Jun-21,76.6
Kadapa,Rice,1641,24,73,Jul-21,92.8
Kadapa,Rice,1726,22,76,Jul-21,81.2
Kadapa,Rice,1670,21,86,Jul-21,88.6
Kadapa,Rice,1685,21,89,Jul-21,91.8
Kadapa,Rice,1775,28,80,Jul-21,92.7
Kadapa,Rice,1893,33,70,Aug-21,103.8
Kadapa,Rice,1920,20,70,Aug-21,95.5
Kadapa,Rice,1954,24,88,Aug-21,97.3
Kadapa,Rice,1881,34,71,Aug-21,112
Kadapa,Rice,1645,24,79,Aug-21,105.4
Kadapa,Rice,1763,28,76,Sep-21,111.7
Kadapa,Rice,1818,27,89,Sep-21,119.7
Kadapa,Rice,1825,25,70,Sep-21,112
Kadapa,Rice,1739,32,74,Sep-21,128.2
Kadapa,Rice,1843,29,74,Sep-21,127.5
Kadapa,Rice,1720,26,89,Oct-21,140.5
Kadapa,Rice,1972,27,85,Oct-21,129.8
Kadapa,Rice,1976,22,84,Oct-21,120.6
Kadapa,Rice,1576,34,75,Oct-21,120.5
Kadapa,Rice,1827,22,89,Oct-21,114.4
Kadapa,Rice,1647,32,83,Nov-21,115.4
Kadapa,Rice,1985,30,84,Nov-21,128.1
Kadapa,Rice,1781,27,75,Nov-21,128.4
Kadapa,Rice,1908,32,79,Nov-21,118.7
Kadapa,Rice,1626,27,86,Nov-21,126.5
Kadapa,Rice,1719,28,84,Dec-21,115.7
Kadapa,Rice,1639,32,80,Dec-21,96.4
Kadapa,Rice,1511,21,70,Dec-21,103.2
Kadapa,Rice,1798,20,74,Dec-21,110.1
Kadapa,Rice,1519,25,88,Dec-21,110.6
Kadapa,Rice,1780,36,84,Jan-22,123.9
Kadapa,Rice,1534,22,71,Jan-22,109.2
Kadapa,Rice,1862,32,71,Jan-22,106.8
Kadapa,Rice,1762,22,84,Jan-22,118.6
Kadapa,Rice,1595,20,77,Jan-22,103.2
Kadapa,Rice,1942,32,85,Feb-22,137.6
Kadapa,Rice,1907,28,85,Feb-22,145
Kadapa,Rice,1741,29,77,Feb-22,94.1
Kadapa,Rice,1632,26,85,Feb-22,141.1
Kadapa,Rice,1931,21,84,Feb-22,146.8
Kadapa,Rice,1687,22,88,Mar-22,86.7
Kadapa,Rice,1896,33,87,Mar-22,91.2
Kadapa,Rice,1975,29,78,Mar-22,81.2
Kadapa,Rice,1623,22,71,Mar-22,87.8
Kadapa,Rice,1651,28,72,Mar-22,87.6
Kadapa,Rice,1647,35,72,Apr-22,55.6
Kadapa,Rice,1795,30,75,Apr-22,76.3
Kadapa,Rice,1875,23,71,Apr-22,61.1
Kadapa,Rice,1679,20,79,Apr-22,81.4
Kadapa,Rice,1904,36,90,Apr-22,66.4
Kadapa,Rice,1812,35,71,May-22,91.1
Kadapa,Rice,1769,36,80,May-22,96.8
Kadapa,Rice,1698,30,72,May-22,97.1
Kadapa,Rice,1831,25,87,May-22,94.8
Kadapa,Rice,1931,30,88,May-22,90.4
Kadapa,Rice,1837,34,78,Jun-22,84.7
Kadapa,Rice,1966,21,84,Jun-22,86
Kadapa,Rice,1895,30,83,Jun-22,77.7
Kadapa,Rice,1658,23,80,Jun-22,82.4
Kadapa,Rice,1586,32,89,Jun-22,80.2
Kadapa,Rice,1984,29,72,Jul-22,82.9
Kadapa,Rice,1694,28,89,Jul-22,87.8
Kadapa,Rice,1563,34,81,Jul-22,78.7
Kadapa,Rice,1554,20,71,Jul-22,93.9
Kadapa,Rice,1628,35,88,Jul-22,94.8
Kadapa,Rice,1584,25,82,Aug-22,92.6
Kadapa,Rice,1856,27,86,Aug-22,103.6
Kadapa,Rice,1652,20,76,Aug-22,92
Kadapa,Rice,1881,35,80,Aug-22,92.7
Kadapa,Rice,1966,23,86,Aug-22,100.7
Kadapa,Rice,1987,31,73,Sep-22,124.5
Kadapa,Rice,1540,20,78,Sep-22,134.6
Kadapa,Rice,1791,29,82,Sep-22,120.9
Kadapa,Rice,1602,36,86,Sep-22,126.6
Kadapa,Rice,1685,21,88,Sep-22,136.1
Kadapa,Rice,1879,35,85,Oct-22,146.5
Kadapa,Rice,1931,33,90,Oct-22,123.1
Kadapa,Rice,1869,30,74,Oct-22,123.5
Kadapa,Rice,1748,20,89,Oct-22,124.5
Kadapa,Rice,1958,25,84,Oct-22,135.8
Kadapa,Rice,1551,25,90,Nov-22,111.9
Kadapa,Rice,1862,27,75,Nov-22,115.2
Kadapa,Rice,1619,22,79,Nov-22,123.7
Kadapa,Rice,1983,29,89,Nov-22,121.2
Kadapa,Rice,1685,28,89,Nov-22,113.1
Kadapa,Rice,1916,27,90,Dec-22,106.3
Kadapa,Rice,1907,36,83,Dec-22,122.8
Kadapa,Rice,1886,27,75,Dec-22,111.8
Kadapa,Rice,1960,34,90,Dec-22,102.1
Kadapa,Rice,1972,24,88,Dec-22,96.5
Kadapa,Rice,1908,23,79,Jan-23,105.3
Kadapa,Rice,1735,33,71,Jan-23,108.8
Kadapa,Rice,1595,21,75,Jan-23,108.7
Kadapa,Rice,1892,25,88,Jan-23,126.5
Kadapa,Rice,1792,28,85,Jan-23,117.3
Kadapa,Rice,1751,35,75,Feb-23,111.3
Kadapa,Rice,1716,20,77,Feb-23,141.8
Kadapa,Rice,1626,23,87,Feb-23,142.8
Kadapa,Rice,1653,22,88,Feb-23,137.6
Kadapa,Rice,1843,31,74,Feb-23,142.1
Kadapa,Rice,1960,36,82,Mar-23,83.3
Kadapa,Rice,1711,28,71,Mar-23,96.3
Kadapa,Rice,1658,27,71,Mar-23,91.7
Kadapa,Rice,1590,20,79,Mar-23,91.3
Kadapa,Rice,1691,35,80,Mar-23,84.4
Kadapa,Rice,1521,32,85,Apr-23,78.2
Kadapa,Rice,1548,22,70,Apr-23,79.3
Kadapa,Rice,1957,26,86,Apr-23,58.4
Kadapa,Rice,1982,34,84,Apr-23,66.6
Kadapa,Rice,1748,29,88,Apr-23,80.1
Kadapa,Rice,1658,28,72,May-23,96.5
Kadapa,Rice,1767,26,77,May-23,98.7
Kadapa,Rice,1770,29,85,May-23,78.7
Kadapa,Rice,1977,35,71,May-23,89.9
Kadapa,Rice,1541,25,72,May-23,86
Kadapa,Rice,1790,36,90,Jun-23,84.8
Kadapa,Rice,1908,28,72,Jun-23,87.2
Kadapa,Rice,1671,31,83,Jun-23,83.4
Kadapa,Rice,1731,23,78,Jun-23,74.6
Kadapa,Rice,1558,23,71,Jun-23,80.8
Kadapa,Rice,1774,29,75,Jul-23,92.2
Kadapa,Rice,1791,31,77,Jul-23,85.8
Kadapa,Rice,1588,32,81,Jul-23,95.5
Kadapa,Rice,1520,30,87,Jul-23,96.5
Kadapa,Rice,1813,34,71,Jul-23,91.2
Kadapa,Rice,1682,29,70,Aug-23,101.5
Kadapa,Rice,1588,25,88,Aug-23,101.7
Kadapa,Rice,1505,33,80,Aug-23,98.3
Kadapa,Rice,1525,34,90,Aug-23,94
Kadapa,Rice,1925,30,74,Aug-23,106.3
Kadapa,Rice,1555,22,85,Sep-23,136
Kadapa,Rice,1961,35,89,Sep-23,121.3
Kadapa,Rice,1504,29,90,Sep-23,134.2
Kadapa,Rice,1587,20,71,Sep-23,129.3
Kadapa,Rice,1924,32,88,Sep-23,124.4
Kadapa,Rice,1656,30,82,Oct-23,123.4
Kadapa,Rice,1625,22,84,Oct-23,140.5
Kadapa,Rice,1690,32,79,Oct-23,137.2
Kadapa,Rice,1849,30,80,Oct-23,143.6
Kadapa,Rice,1993,23,76,Oct-23,122.3
Kadapa,Rice,1800,21,76,Nov-23,116.5
Kadapa,Rice,1578,21,73,Nov-23,113.3
Kadapa,Rice,1747,24,82,Nov-23,123.5
Kadapa,Rice,1972,30,90,Nov-23,121.1
Kadapa,Rice,1824,35,79,Nov-23,118.6
Kadapa,Rice,1887,30,72,Dec-23,120.3
Kadapa,Rice,1529,21,80,Dec-23,105
Kadapa,Rice,1795,29,71,Dec-23,113.7
Kadapa,Rice,1614,20,85,Dec-23,99.4
Kadapa,Rice,1830,23,71,Dec-23,105.9
Kadapa,Sugarcane,1722,23,61,Jan-19,34.09
Kadapa,Sugarcane,1269,30,65,Jan-19,37.63
Kadapa,Sugarcane,1741,20,74,Jan-19,34.32
Kadapa,Sugarcane,1205,26,73,Jan-19,41.59
Kadapa,Sugarcane,1472,26,60,Jan-19,37.21
Kadapa,Sugarcane,1482,29,72,Feb-19,24.86
Kadapa,Sugarcane,1425,29,78,Feb-19,27.91
Kadapa,Sugarcane,1455,37,66,Feb-19,27.2
Kadapa,Sugarcane,1740,24,69,Feb-19,28.1
Kadapa,Sugarcane,1522,23,67,Feb-19,26.43
Kadapa,Sugarcane,1269,20,65,Mar-19,27.72
Kadapa,Sugarcane,1217,27,65,Mar-19,24.14
Kadapa,Sugarcane,1323,30,69,Mar-19,26.37
Kadapa,Sugarcane,1426,25,66,Mar-19,22.92
Kadapa,Sugarcane,1566,36,72,Mar-19,26.5
Kadapa,Sugarcane,1422,38,74,Apr-19,25.56
Kadapa,Sugarcane,1622,23,63,Apr-19,25.76
Kadapa,Sugarcane,1233,21,74,Apr-19,25.02
Kadapa,Sugarcane,1576,28,61,Apr-19,23.94
Kadapa,Sugarcane,1653,20,63,Apr-19,26.83
Kadapa,Sugarcane,1288,26,64,May-19,26.62
Kadapa,Sugarcane,1277,26,78,May-19,26.24
Kadapa,Sugarcane,1303,21,78,May-19,24.72
Kadapa,Sugarcane,1354,31,74,May-19,24.43
Kadapa,Sugarcane,1685,20,69,May-19,23.58
Kadapa,Sugarcane,1449,31,78,Jun-19,28.04
Kadapa,Sugarcane,1409,26,77,Jun-19,25.35
Kadapa,Sugarcane,1732,22,63,Jun-19,28.37
Kadapa,Sugarcane,1798,21,66,Jun-19,24.93
Kadapa,Sugarcane,1546,38,74,Jun-19,27.03
Kadapa,Sugarcane,1433,33,75,Jul-19,29.04
Kadapa,Sugarcane,1300,35,71,Jul-19,29.9
Kadapa,Sugarcane,1780,21,61,Jul-19,25.57
Kadapa,Sugarcane,1712,31,69,Jul-19,29.93
Kadapa,Sugarcane,1535,38,74,Jul-19,25.58
Kadapa,Sugarcane,1529,27,80,Aug-19,30.73
Kadapa,Sugarcane,1327,22,67,Aug-19,31.15
Kadapa,Sugarcane,1335,37,79,Aug-19,27.85
Kadapa,Sugarcane,1766,26,74,Aug-19,28.14
Kadapa,Sugarcane,1595,26,66,Aug-19,27.94
Kadapa,Sugarcane,1450,22,74,Sep-19,27.89
Kadapa,Sugarcane,1438,32,74,Sep-19,32.89
Kadapa,Sugarcane,1682,36,65,Sep-19,30.97
Kadapa,Sugarcane,1464,37,68,Sep-19,29.54
Kadapa,Sugarcane,1718,38,74,Sep-19,27.96
Kadapa,Sugarcane,1634,20,77,Oct-19,27.09
Kadapa,Sugarcane,1645,27,74,Oct-19,26.39
Kadapa,Sugarcane,1472,34,79,Oct-19,31.23
Kadapa,Sugarcane,1278,24,68,Oct-19,28.99
Kadapa,Sugarcane,1329,28,70,Oct-19,27.59
Kadapa,Sugarcane,1425,23,62,Nov-19,27.18
Kadapa,Sugarcane,1693,26,72,Nov-19,29.11
Kadapa,Sugarcane,1366,20,61,Nov-19,28.17
Kadapa,Sugarcane,1394,33,65,Nov-19,28.2
Kadapa,Sugarcane,1721,35,73,Nov-19,27.05
Kadapa,Sugarcane,1250,37,71,Dec-19,26.04
Kadapa,Sugarcane,1507,34,74,Dec-19,28.22
Kadapa,Sugarcane,1359,36,78,Dec-19,27.61
Kadapa,Sugarcane,1567,24,74,Dec-19,28.89
Kadapa,Sugarcane,1285,21,66,Dec-19,27.92
Kadapa,Sugarcane,1444,31,72,Jan-20,34.61
Kadapa,Sugarcane,1771,34,71,Jan-20,34.28
Kadapa,Sugarcane,1245,31,64,Jan-20,39.99
Kadapa,Sugarcane,1214,26,79,Jan-20,31.95
Kadapa,Sugarcane,1721,34,80,Jan-20,36.1
Kadapa,Sugarcane,1319,31,74,Feb-20,27.91
Kadapa,Sugarcane,1360,24,77,Feb-20,28.58
Kadapa,Sugarcane,1282,21,65,Feb-20,24.94
Kadapa,Sugarcane,1712,34,71,Feb-20,28.6
Kadapa,Sugarcane,1310,29,71,Feb-20,27.62
Kadapa,Sugarcane,1692,25,75,Mar-20,26.5
Kadapa,Sugarcane,1619,34,76,Mar-20,27.97
Kadapa,Sugarcane,1231,35,78,Mar-20,25.3
Kadapa,Sugarcane,1574,37,61,Mar-20,26.76
Kadapa,Sugarcane,1344,33,60,Mar-20,22.86
Kadapa,Sugarcane,1265,21,72,Apr-20,23.85
Kadapa,Sugarcane,1550,31,73,Apr-20,24.02
Kadapa,Sugarcane,1299,36,64,Apr-20,23.09
Kadapa,Sugarcane,1704,22,69,Apr-20,24.73
Kadapa,Sugarcane,1282,22,64,Apr-20,24.07
Kadapa,Sugarcane,1428,25,64,May-20,26.77
Kadapa,Sugarcane,1438,26,63,May-20,26.89
Kadapa,Sugarcane,1404,21,69,May-20,25.38
Kadapa,Sugarcane,1629,28,78,May-20,27.66
Kadapa,Sugarcane,1249,20,73,May-20,25.43
Kadapa,Sugarcane,1724,20,61,Jun-20,25.84
Kadapa,Sugarcane,1417,33,61,Jun-20,24.95
Kadapa,Sugarcane,1528,20,63,Jun-20,25.47
Kadapa,Sugarcane,1728,33,73,Jun-20,25.82
Kadapa,Sugarcane,1619,25,71,Jun-20,28.19
Kadapa,Sugarcane,1736,23,77,Jul-20,26.5
Kadapa,Sugarcane,1563,20,61,Jul-20,26.29
Kadapa,Sugarcane,1684,24,62,Jul-20,25.74
Kadapa,Sugarcane,1226,23,69,Jul-20,26.89
Kadapa,Sugarcane,1687,30,64,Jul-20,30.93
Kadapa,Sugarcane,1459,21,73,Aug-20,29.02
Kadapa,Sugarcane,1794,29,76,Aug-20,31.11
Kadapa,Sugarcane,1383,33,72,Aug-20,30.19
Kadapa,Sugarcane,1757,21,71,Aug-20,28.61
Kadapa,Sugarcane,1679,21,67,Aug-20,29.7
Kadapa,Sugarcane,1425,21,65,Sep-20,29.72
Kadapa,Sugarcane,1673,24,76,Sep-20,32.05
Kadapa,Sugarcane,1406,30,60,Sep-20,28.02
Kadapa,Sugarcane,1237,22,72,Sep-20,28.79
Kadapa,Sugarcane,1354,21,73,Sep-20,29.59
Kadapa,Sugarcane,1742,29,70,Oct-20,27.73
Kadapa,Sugarcane,1624,37,79,Oct-20,27.01
Kadapa,Sugarcane,1647,25,65,Oct-20,29.12
Kadapa,Sugarcane,1596,30,67,Oct-20,27.58
Kadapa,Sugarcane,1789,25,69,Oct-20,31.24
Kadapa,Sugarcane,1732,35,62,Nov-20,30.54
Kadapa,Sugarcane,1273,20,66,Nov-20,29.54
Kadapa,Sugarcane,1230,34,78,Nov-20,25.53
Kadapa,Sugarcane,1694,24,63,Nov-20,27.04
Kadapa,Sugarcane,1673,29,67,Nov-20,28.94
Kadapa,Sugarcane,1234,24,79,Dec-20,27.75
Kadapa,Sugarcane,1332,33,63,Dec-20,28.79
Kadapa,Sugarcane,1669,30,69,Dec-20,27.79
Kadapa,Sugarcane,1793,31,71,Dec-20,26.88
Kadapa,Sugarcane,1214,26,68,Dec-20,28.09
Kadapa,Sugarcane,1287,37,75,Jan-21,32.85
Kadapa,Sugarcane,1287,23,76,Jan-21,32.22
Kadapa,Sugarcane,1248,20,67,Jan-21,36.37
Kadapa,Sugarcane,1522,27,62,Jan-21,35.66
Kadapa,Sugarcane,1647,22,61,Jan-21,40.7
Kadapa,Sugarcane,1389,36,65,Feb-21,26.77
Kadapa,Sugarcane,1563,28,73,Feb-21,25.78
Kadapa,Sugarcane,1599,25,72,Feb-21,26.76
Kadapa,Sugarcane,1496,34,78,Feb-21,25.24
Kadapa,Sugarcane,1256,34,61,Feb-21,26.08
Kadapa,Sugarcane,1287,35,61,Mar-21,23.77
Kadapa,Sugarcane,1666,25,64,Mar-21,24.93
Kadapa,Sugarcane,1228,20,80,Mar-21,24.88
Kadapa,Sugarcane,1393,26,67,Mar-21,26.6
Kadapa,Sugarcane,1352,23,69,Mar-21,27.36
Kadapa,Sugarcane,1784,29,70,Apr-21,23.91
Kadapa,Sugarcane,1353,27,67,Apr-21,22.97
Kadapa,Sugarcane,1773,29,68,Apr-21,25.16
Kadapa,Sugarcane,1301,20,80,Apr-21,25.6
Kadapa,Sugarcane,1557,36,67,Apr-21,25.9
Kadapa,Sugarcane,1575,31,77,May-21,25.57
Kadapa,Sugarcane,1494,23,62,May-21,26.83
Kadapa,Sugarcane,1470,34,68,May-21,24.83
Kadapa,Sugarcane,1362,24,75,May-21,24.39
Kadapa,Sugarcane,1438,36,69,May-21,25.32
Kadapa,Sugarcane,1404,36,73,Jun-21,27.95
Kadapa,Sugarcane,1438,38,80,Jun-21,26.41
Kadapa,Sugarcane,1631,23,64,Jun-21,24.78
Kadapa,Sugarcane,1637,38,63,Jun-21,27.96
Kadapa,Sugarcane,1691,27,77,Jun-21,27.92
Kadapa,Sugarcane,1258,20,66,Jul-21,27.65
Kadapa,Sugarcane,1205,20,67,Jul-21,26.35
Kadapa,Sugarcane,1537,23,66,Jul-21,26.18
Kadapa,Sugarcane,1301,28,65,Jul-21,29.62
Kadapa,Sugarcane,1486,23,72,Jul-21,26.47
Kadapa,Sugarcane,1343,28,70,Aug-21,28.89
Kadapa,Sugarcane,1472,36,67,Aug-21,27.1
Kadapa,Sugarcane,1473,23,64,Aug-21,30.85
Kadapa,Sugarcane,1350,31,72,Aug-21,26.23
Kadapa,Sugarcane,1672,31,68,Aug-21,29.65
Kadapa,Sugarcane,1793,35,68,Sep-21,30.15
Kadapa,Sugarcane,1722,22,68,Sep-21,30.52
Kadapa,Sugarcane,1337,38,70,Sep-21,28.62
Kadapa,Sugarcane,1223,28,69,Sep-21,28.08
